category_id,video_id
CT_YO23,VYOjWN1295yjS129612971495
CT_YO27,VYOjWN1296yjS129712981496
CT_YO38,VYOjWN1297yjS129812991497
CT_YO22,VYOjWN1298yjS129913001498
CT_YO32,VYOjWN1299yjS130013011499
CT_YO22,VYOjWN1300yjS130113021500
CT_YO28,VYOjWN1301yjS130213031501
CT_YO27,VYOjWN1302yjS130313041502
CT_YO4,VYOjWN1303yjS130413051503
CT_YO16,VYOjWN1304yjS130513061504
CT_YO35,VYOjWN1305yjS130613071505
CT_YO14,VYOjWN1306yjS130713081506
CT_YO2,VYOjWN1307yjS130813091507
CT_YO11,VYOjWN1308yjS130913101508
CT_YO49,VYOjWN1309yjS131013111509
CT_YO13,VYOjWN1310yjS131113121510
CT_YO14,VYOjWN1311yjS131213131511
CT_YO40,VYOjWN1312yjS131313141512
CT_YO28,VYOjWN1313yjS131413151513
CT_YO9,VYOjWN1314yjS131513161514
CT_YO6,VYOjWN1315yjS131613171515
CT_YO6,VYOjWN1316yjS131713181516
CT_YO0,VYOjWN1317yjS131813191517
CT_YO47,VYOjWN1318yjS131913201518
CT_YO0,VYOjWN1319yjS132013211519
CT_YO29,VYOjWN1320yjS132113221520
CT_YO7,VYOjWN1321yjS132213231521
CT_YO8,VYOjWN1322yjS132313241522
CT_YO38,VYOjWN1323yjS132413251523
CT_YO44,VYOjWN1324yjS132513261524
CT_YO14,VYOjWN1325yjS132613271525
CT_YO38,VYOjWN1326yjS132713281526
CT_YO48,VYOjWN1327yjS132813291527
CT_YO32,VYOjWN1328yjS132913301528
CT_YO37,VYOjWN1329yjS133013311529
CT_YO38,VYOjWN1330yjS133113321530
CT_YO32,VYOjWN1331yjS133213331531
CT_YO45,VYOjWN1332yjS133313341532
CT_YO28,VYOjWN1333yjS133413351533
CT_YO4,VYOjWN1334yjS133513361534
CT_YO34,VYOjWN1335yjS133613371535
CT_YO26,VYOjWN1336yjS133713381536
CT_YO17,VYOjWN1337yjS133813391537
CT_YO2,VYOjWN1338yjS133913401538
CT_YO48,VYOjWN1339yjS134013411539
CT_YO19,VYOjWN1340yjS134113421540
CT_YO36,VYOjWN1341yjS134213431541
CT_YO2,VYOjWN1342yjS134313441542
CT_YO43,VYOjWN1343yjS134413451543
CT_YO5,VYOjWN1344yjS134513461544
CT_YO5,VYOjWN1345yjS134613471545
CT_YO48,VYOjWN1346yjS134713481546
CT_YO24,VYOjWN1347yjS134813491547
CT_YO1,VYOjWN1348yjS134913501548
CT_YO9,VYOjWN1349yjS135013511549
CT_YO47,VYOjWN1350yjS135113521550
CT_YO49,VYOjWN1351yjS135213531551
CT_YO34,VYOjWN1352yjS135313541552
CT_YO32,VYOjWN1353yjS135413551553
CT_YO34,VYOjWN1354yjS135513561554
CT_YO33,VYOjWN1355yjS135613571555
CT_YO17,VYOjWN1356yjS135713581556
CT_YO24,VYOjWN1357yjS135813591557
CT_YO45,VYOjWN1358yjS135913601558
CT_YO5,VYOjWN1359yjS136013611559
CT_YO34,VYOjWN1360yjS136113621560
CT_YO40,VYOjWN1361yjS136213631561
CT_YO31,VYOjWN1362yjS136313641562
CT_YO1,VYOjWN1363yjS136413651563
CT_YO31,VYOjWN1364yjS136513661564
CT_YO41,VYOjWN1365yjS136613671565
CT_YO36,VYOjWN1366yjS136713681566
CT_YO42,VYOjWN1367yjS136813691567
CT_YO40,VYOjWN1368yjS136913701568
CT_YO49,VYOjWN1369yjS137013711569
CT_YO30,VYOjWN1370yjS137113721570
CT_YO27,VYOjWN1371yjS137213731571
CT_YO41,VYOjWN1372yjS137313741572
CT_YO5,VYOjWN1373yjS137413751573
CT_YO48,VYOjWN1374yjS137513761574
CT_YO13,VYOjWN1375yjS137613771575
CT_YO12,VYOjWN1376yjS137713781576
CT_YO44,VYOjWN1377yjS137813791577
CT_YO5,VYOjWN1378yjS137913801578
CT_YO28,VYOjWN1379yjS138013811579
CT_YO15,VYOjWN1380yjS138113821580
CT_YO31,VYOjWN1381yjS138213831581
CT_YO3,VYOjWN1382yjS138313841582
CT_YO28,VYOjWN1383yjS138413851583
CT_YO35,VYOjWN1384yjS138513861584
CT_YO12,VYOjWN1385yjS138613871585
CT_YO18,VYOjWN1386yjS138713881586
CT_YO31,VYOjWN1387yjS138813891587
CT_YO8,VYOjWN1388yjS138913901588
CT_YO2,VYOjWN1389yjS139013911589
CT_YO14,VYOjWN1390yjS139113921590
CT_YO39,VYOjWN1391yjS139213931591
CT_YO48,VYOjWN1392yjS139313941592
CT_YO12,VYOjWN1393yjS139413951593
CT_YO38,VYOjWN1394yjS139513961594
CT_YO22,VYOjWN1395yjS139613971595
CT_YO28,VYOjWN1396yjS139713981596
CT_YO30,VYOjWN1397yjS139813991597
CT_YO29,VYOjWN1398yjS139914001598
CT_YO30,VYOjWN1399yjS140014011599
CT_YO21,VYOjWN1400yjS140114021600
CT_YO24,VYOjWN1401yjS140214031601
CT_YO10,VYOjWN1402yjS140314041602
CT_YO25,VYOjWN1403yjS140414051603
CT_YO27,VYOjWN1404yjS140514061604
CT_YO39,VYOjWN1405yjS140614071605
CT_YO25,VYOjWN1406yjS140714081606
CT_YO7,VYOjWN1407yjS140814091607
CT_YO34,VYOjWN1408yjS140914101608
CT_YO47,VYOjWN1409yjS141014111609
CT_YO6,VYOjWN1410yjS141114121610
CT_YO20,VYOjWN1411yjS141214131611
CT_YO24,VYOjWN1412yjS141314141612
CT_YO31,VYOjWN1413yjS141414151613
CT_YO42,VYOjWN1414yjS141514161614
CT_YO14,VYOjWN1415yjS141614171615
CT_YO46,VYOjWN1416yjS141714181616
CT_YO23,VYOjWN1417yjS141814191617
CT_YO17,VYOjWN1418yjS141914201618
CT_YO15,VYOjWN1419yjS142014211619
CT_YO43,VYOjWN1420yjS142114221620
CT_YO13,VYOjWN1421yjS142214231621
CT_YO9,VYOjWN1422yjS142314241622
CT_YO12,VYOjWN1423yjS142414251623
CT_YO38,VYOjWN1424yjS142514261624
CT_YO22,VYOjWN1425yjS142614271625
CT_YO9,VYOjWN1426yjS142714281626
CT_YO26,VYOjWN1427yjS142814291627
CT_YO4,VYOjWN1428yjS142914301628
CT_YO23,VYOjWN1429yjS143014311629
CT_YO17,VYOjWN1430yjS143114321630
CT_YO38,VYOjWN1431yjS143214331631
CT_YO36,VYOjWN1432yjS143314341632
CT_YO48,VYOjWN1433yjS143414351633
CT_YO5,VYOjWN1434yjS143514361634
CT_YO47,VYOjWN1435yjS143614371635
CT_YO30,VYOjWN1436yjS143714381636
CT_YO14,VYOjWN1437yjS143814391637
CT_YO5,VYOjWN1438yjS143914401638
CT_YO4,VYOjWN1439yjS144014411639
CT_YO4,VYOjWN1440yjS144114421640
CT_YO10,VYOjWN1441yjS144214431641
CT_YO36,VYOjWN1442yjS144314441642
CT_YO45,VYOjWN1443yjS144414451643
CT_YO31,VYOjWN1444yjS144514461644
CT_YO25,VYOjWN1445yjS144614471645
CT_YO42,VYOjWN1446yjS144714481646
CT_YO1,VYOjWN1447yjS144814491647
CT_YO0,VYOjWN1448yjS144914501648
CT_YO32,VYOjWN1449yjS145014511649
CT_YO9,VYOjWN1450yjS145114521650
CT_YO48,VYOjWN1451yjS145214531651
CT_YO23,VYOjWN1452yjS145314541652
CT_YO29,VYOjWN1453yjS145414551653
CT_YO9,VYOjWN1454yjS145514561654
CT_YO17,VYOjWN1455yjS145614571655
CT_YO18,VYOjWN1456yjS145714581656
CT_YO24,VYOjWN1457yjS145814591657
CT_YO20,VYOjWN1458yjS145914601658
CT_YO5,VYOjWN1459yjS146014611659
CT_YO28,VYOjWN1460yjS146114621660
CT_YO39,VYOjWN1461yjS146214631661
CT_YO15,VYOjWN1462yjS146314641662
CT_YO27,VYOjWN1463yjS146414651663
CT_YO48,VYOjWN1464yjS146514661664
CT_YO37,VYOjWN1465yjS146614671665
CT_YO14,VYOjWN1466yjS146714681666
CT_YO20,VYOjWN1467yjS146814691667
CT_YO23,VYOjWN1468yjS146914701668
CT_YO7,VYOjWN1469yjS147014711669
CT_YO4,VYOjWN1470yjS147114721670
CT_YO35,VYOjWN1471yjS147214731671
CT_YO48,VYOjWN1472yjS147314741672
CT_YO42,VYOjWN1473yjS147414751673
CT_YO35,VYOjWN1474yjS147514761674
CT_YO35,VYOjWN1475yjS147614771675
CT_YO27,VYOjWN1476yjS147714781676
CT_YO24,VYOjWN1477yjS147814791677
CT_YO7,VYOjWN1478yjS147914801678
CT_YO10,VYOjWN1479yjS148014811679
CT_YO38,VYOjWN1480yjS148114821680
CT_YO26,VYOjWN1481yjS148214831681
CT_YO31,VYOjWN1482yjS148314841682
CT_YO31,VYOjWN1483yjS148414851683
CT_YO38,VYOjWN1484yjS148514861684
CT_YO10,VYOjWN1485yjS148614871685
CT_YO1,VYOjWN1486yjS148714881686
CT_YO37,VYOjWN1487yjS148814891687
CT_YO33,VYOjWN1488yjS148914901688
CT_YO43,VYOjWN1489yjS149014911689
CT_YO32,VYOjWN1490yjS149114921690
CT_YO9,VYOjWN1491yjS149214931691
CT_YO20,VYOjWN1492yjS149314941692
CT_YO32,VYOjWN1493yjS149414951693
CT_YO30,VYOjWN1494yjS149514961694
CT_YO0,VYOjWN1495yjS149614971695
CT_YO41,VYOjWN1496yjS149714981696
CT_YO24,VYOjWN1497yjS149814991697
CT_YO46,VYOjWN1498yjS149915001698
CT_YO8,VYOjWN1499yjS150015011699
CT_YO28,VYOjWN1500yjS150115021700
CT_YO7,VYOjWN1501yjS150215031701
CT_YO40,VYOjWN1502yjS150315041702
CT_YO8,VYOjWN1503yjS150415051703
CT_YO37,VYOjWN1504yjS150515061704
CT_YO23,VYOjWN1505yjS150615071705
CT_YO43,VYOjWN1506yjS150715081706
CT_YO10,VYOjWN1507yjS150815091707
CT_YO29,VYOjWN1508yjS150915101708
CT_YO30,VYOjWN1509yjS151015111709
CT_YO3,VYOjWN1510yjS151115121710
CT_YO38,VYOjWN1511yjS151215131711
CT_YO4,VYOjWN1512yjS151315141712
CT_YO45,VYOjWN1513yjS151415151713
CT_YO28,VYOjWN1514yjS151515161714
CT_YO40,VYOjWN1515yjS151615171715
CT_YO38,VYOjWN1516yjS151715181716
CT_YO42,VYOjWN1517yjS151815191717
CT_YO4,VYOjWN1518yjS151915201718
CT_YO35,VYOjWN1519yjS152015211719
CT_YO0,VYOjWN1520yjS152115221720
CT_YO3,VYOjWN1521yjS152215231721
CT_YO9,VYOjWN1522yjS152315241722
CT_YO22,VYOjWN1523yjS152415251723
CT_YO26,VYOjWN1524yjS152515261724
CT_YO17,VYOjWN1525yjS152615271725
CT_YO8,VYOjWN1526yjS152715281726
CT_YO12,VYOjWN1527yjS152815291727
CT_YO2,VYOjWN1528yjS152915301728
CT_YO24,VYOjWN1529yjS153015311729
CT_YO36,VYOjWN1530yjS153115321730
CT_YO45,VYOjWN1531yjS153215331731
CT_YO16,VYOjWN1532yjS153315341732
CT_YO36,VYOjWN1533yjS153415351733
CT_YO2,VYOjWN1534yjS153515361734
CT_YO25,VYOjWN1535yjS153615371735
CT_YO11,VYOjWN1536yjS153715381736
CT_YO10,VYOjWN1537yjS153815391737
CT_YO47,VYOjWN1538yjS153915401738
CT_YO39,VYOjWN1539yjS154015411739
CT_YO46,VYOjWN1540yjS154115421740
CT_YO24,VYOjWN1541yjS154215431741
CT_YO10,VYOjWN1542yjS154315441742
CT_YO37,VYOjWN1543yjS154415451743
CT_YO2,VYOjWN1544yjS154515461744
CT_YO12,VYOjWN1545yjS154615471745
CT_YO5,VYOjWN1546yjS154715481746
CT_YO23,VYOjWN1547yjS154815491747
CT_YO38,VYOjWN1548yjS154915501748
CT_YO25,VYOjWN1549yjS155015511749
CT_YO26,VYOjWN1550yjS155115521750
CT_YO6,VYOjWN1551yjS155215531751
CT_YO41,VYOjWN1552yjS155315541752
CT_YO38,VYOjWN1553yjS155415551753
CT_YO0,VYOjWN1554yjS155515561754
CT_YO1,VYOjWN1555yjS155615571755
CT_YO4,VYOjWN1556yjS155715581756
CT_YO32,VYOjWN1557yjS155815591757
CT_YO21,VYOjWN1558yjS155915601758
CT_YO9,VYOjWN1559yjS156015611759
CT_YO11,VYOjWN1560yjS156115621760
CT_YO45,VYOjWN1561yjS156215631761
CT_YO18,VYOjWN1562yjS156315641762
CT_YO22,VYOjWN1563yjS156415651763
CT_YO5,VYOjWN1564yjS156515661764
CT_YO23,VYOjWN1565yjS156615671765
CT_YO28,VYOjWN1566yjS156715681766
CT_YO49,VYOjWN1567yjS156815691767
CT_YO18,VYOjWN1568yjS156915701768
CT_YO25,VYOjWN1569yjS157015711769
CT_YO2,VYOjWN1570yjS157115721770
CT_YO1,VYOjWN1571yjS157215731771
CT_YO33,VYOjWN1572yjS157315741772
CT_YO8,VYOjWN1573yjS157415751773
CT_YO15,VYOjWN1574yjS157515761774
CT_YO0,VYOjWN1575yjS157615771775
CT_YO37,VYOjWN1576yjS157715781776
CT_YO25,VYOjWN1577yjS157815791777
CT_YO23,VYOjWN1578yjS157915801778
CT_YO15,VYOjWN1579yjS158015811779
CT_YO24,VYOjWN1580yjS158115821780
CT_YO39,VYOjWN1581yjS158215831781
CT_YO43,VYOjWN1582yjS158315841782
CT_YO0,VYOjWN1583yjS158415851783
CT_YO29,VYOjWN1584yjS158515861784
CT_YO13,VYOjWN1585yjS158615871785
CT_YO20,VYOjWN1586yjS158715881786
CT_YO34,VYOjWN1587yjS158815891787
CT_YO16,VYOjWN1588yjS158915901788
CT_YO9,VYOjWN1589yjS159015911789
CT_YO36,VYOjWN1590yjS159115921790
CT_YO12,VYOjWN1591yjS159215931791
CT_YO18,VYOjWN1592yjS159315941792
CT_YO3,VYOjWN1593yjS159415951793
CT_YO28,VYOjWN1594yjS159515961794
CT_YO42,VYOjWN1595yjS159615971795
CT_YO43,VYOjWN1596yjS159715981796
CT_YO25,VYOjWN1597yjS159815991797
CT_YO26,VYOjWN1598yjS159916001798
CT_YO30,VYOjWN1599yjS160016011799
CT_YO47,VYOjWN1600yjS160116021800
CT_YO16,VYOjWN1601yjS160216031801
CT_YO42,VYOjWN1602yjS160316041802
CT_YO38,VYOjWN1603yjS160416051803
CT_YO40,VYOjWN1604yjS160516061804
CT_YO18,VYOjWN1605yjS160616071805
CT_YO7,VYOjWN1606yjS160716081806
CT_YO14,VYOjWN1607yjS160816091807
CT_YO46,VYOjWN1608yjS160916101808
CT_YO35,VYOjWN1609yjS161016111809
CT_YO39,VYOjWN1610yjS161116121810
CT_YO27,VYOjWN1611yjS161216131811
CT_YO10,VYOjWN1612yjS161316141812
CT_YO30,VYOjWN1613yjS161416151813
CT_YO28,VYOjWN1614yjS161516161814
CT_YO48,VYOjWN1615yjS161616171815
CT_YO6,VYOjWN1616yjS161716181816
CT_YO42,VYOjWN1617yjS161816191817
CT_YO36,VYOjWN1618yjS161916201818
CT_YO27,VYOjWN1619yjS162016211819
CT_YO3,VYOjWN1620yjS162116221820
CT_YO20,VYOjWN1621yjS162216231821
CT_YO46,VYOjWN1622yjS162316241822
CT_YO30,VYOjWN1623yjS162416251823
CT_YO33,VYOjWN1624yjS162516261824
CT_YO49,VYOjWN1625yjS162616271825
CT_YO16,VYOjWN1626yjS162716281826
CT_YO44,VYOjWN1627yjS162816291827
CT_YO6,VYOjWN1628yjS162916301828
CT_YO37,VYOjWN1629yjS163016311829
CT_YO7,VYOjWN1630yjS163116321830
CT_YO40,VYOjWN1631yjS163216331831
CT_YO12,VYOjWN1632yjS163316341832
CT_YO42,VYOjWN1633yjS163416351833
CT_YO24,VYOjWN1634yjS163516361834
CT_YO36,VYOjWN1635yjS163616371835
CT_YO1,VYOjWN1636yjS163716381836
CT_YO26,VYOjWN1637yjS163816391837
CT_YO14,VYOjWN1638yjS163916401838
CT_YO28,VYOjWN1639yjS164016411839
CT_YO16,VYOjWN1640yjS164116421840
CT_YO25,VYOjWN1641yjS164216431841
CT_YO35,VYOjWN1642yjS164316441842
CT_YO29,VYOjWN1643yjS164416451843
CT_YO18,VYOjWN1644yjS164516461844
CT_YO37,VYOjWN1645yjS164616471845
CT_YO24,VYOjWN1646yjS164716481846
CT_YO40,VYOjWN1647yjS164816491847
CT_YO3,VYOjWN1648yjS164916501848
CT_YO0,VYOjWN1649yjS165016511849
CT_YO2,VYOjWN1650yjS165116521850
CT_YO7,VYOjWN1651yjS165216531851
CT_YO43,VYOjWN1652yjS165316541852
CT_YO27,VYOjWN1653yjS165416551853
CT_YO24,VYOjWN1654yjS165516561854
CT_YO21,VYOjWN1655yjS165616571855
CT_YO4,VYOjWN1656yjS165716581856
CT_YO48,VYOjWN1657yjS165816591857
CT_YO38,VYOjWN1658yjS165916601858
CT_YO40,VYOjWN1659yjS166016611859
CT_YO14,VYOjWN1660yjS166116621860
CT_YO1,VYOjWN1661yjS166216631861
CT_YO37,VYOjWN1662yjS166316641862
CT_YO41,VYOjWN1663yjS166416651863
CT_YO5,VYOjWN1664yjS166516661864
CT_YO46,VYOjWN1665yjS166616671865
CT_YO18,VYOjWN1666yjS166716681866
CT_YO12,VYOjWN1667yjS166816691867
CT_YO4,VYOjWN1668yjS166916701868
CT_YO35,VYOjWN1669yjS167016711869
CT_YO8,VYOjWN1670yjS167116721870
CT_YO33,VYOjWN1671yjS167216731871
CT_YO46,VYOjWN1672yjS167316741872
CT_YO12,VYOjWN1673yjS167416751873
CT_YO28,VYOjWN1674yjS167516761874
CT_YO16,VYOjWN1675yjS167616771875
CT_YO32,VYOjWN1676yjS167716781876
CT_YO18,VYOjWN1677yjS167816791877
CT_YO31,VYOjWN1678yjS167916801878
CT_YO38,VYOjWN1679yjS168016811879
CT_YO34,VYOjWN1680yjS168116821880
CT_YO39,VYOjWN1681yjS168216831881
CT_YO25,VYOjWN1682yjS168316841882
CT_YO2,VYOjWN1683yjS168416851883
CT_YO2,VYOjWN1684yjS168516861884
CT_YO26,VYOjWN1685yjS168616871885
CT_YO32,VYOjWN1686yjS168716881886
CT_YO43,VYOjWN1687yjS168816891887
CT_YO22,VYOjWN1688yjS168916901888
CT_YO47,VYOjWN1689yjS169016911889
CT_YO1,VYOjWN1690yjS169116921890
CT_YO7,VYOjWN1691yjS169216931891
CT_YO0,VYOjWN1692yjS169316941892
CT_YO8,VYOjWN1693yjS169416951893
CT_YO44,VYOjWN1694yjS169516961894
CT_YO31,VYOjWN1695yjS169616971895
CT_YO1,VYOjWN1696yjS169716981896
CT_YO24,VYOjWN1697yjS169816991897
CT_YO46,VYOjWN1698yjS169917001898
CT_YO1,VYOjWN1699yjS170017011899
CT_YO37,VYOjWN1700yjS170117021900
CT_YO36,VYOjWN1701yjS170217031901
CT_YO42,VYOjWN1702yjS170317041902
CT_YO35,VYOjWN1703yjS170417051903
CT_YO4,VYOjWN1704yjS170517061904
CT_YO49,VYOjWN1705yjS170617071905
CT_YO40,VYOjWN1706yjS170717081906
CT_YO38,VYOjWN1707yjS170817091907
CT_YO29,VYOjWN1708yjS170917101908
CT_YO16,VYOjWN1709yjS171017111909
CT_YO2,VYOjWN1710yjS171117121910
CT_YO46,VYOjWN1711yjS171217131911
CT_YO1,VYOjWN1712yjS171317141912
CT_YO2,VYOjWN1713yjS171417151913
CT_YO7,VYOjWN1714yjS171517161914
CT_YO40,VYOjWN1715yjS171617171915
CT_YO48,VYOjWN1716yjS171717181916
CT_YO20,VYOjWN1717yjS171817191917
CT_YO12,VYOjWN1718yjS171917201918
CT_YO49,VYOjWN1719yjS172017211919
CT_YO17,VYOjWN1720yjS172117221920
CT_YO47,VYOjWN1721yjS172217231921
CT_YO8,VYOjWN1722yjS172317241922
CT_YO22,VYOjWN1723yjS172417251923
CT_YO34,VYOjWN1724yjS172517261924
CT_YO6,VYOjWN1725yjS172617271925
CT_YO9,VYOjWN1726yjS172717281926
CT_YO0,VYOjWN1727yjS172817291927
CT_YO15,VYOjWN1728yjS172917301928
CT_YO23,VYOjWN1729yjS173017311929
CT_YO22,VYOjWN1730yjS173117321930
CT_YO23,VYOjWN1731yjS173217331931
CT_YO25,VYOjWN1732yjS173317341932
CT_YO38,VYOjWN1733yjS173417351933
CT_YO48,VYOjWN1734yjS173517361934
CT_YO9,VYOjWN1735yjS173617371935
CT_YO0,VYOjWN1736yjS173717381936
CT_YO29,VYOjWN1737yjS173817391937
CT_YO25,VYOjWN1738yjS173917401938
CT_YO44,VYOjWN1739yjS174017411939
CT_YO24,VYOjWN1740yjS174117421940
CT_YO6,VYOjWN1741yjS174217431941
CT_YO11,VYOjWN1742yjS174317441942
CT_YO21,VYOjWN1743yjS174417451943
CT_YO43,VYOjWN1744yjS174517461944
CT_YO24,VYOjWN1745yjS174617471945
CT_YO33,VYOjWN1746yjS174717481946
CT_YO5,VYOjWN1747yjS174817491947
CT_YO5,VYOjWN1748yjS174917501948
CT_YO47,VYOjWN1749yjS175017511949
CT_YO20,VYOjWN1750yjS175117521950
CT_YO14,VYOjWN1751yjS175217531951
CT_YO18,VYOjWN1752yjS175317541952
CT_YO41,VYOjWN1753yjS175417551953
CT_YO39,VYOjWN1754yjS175517561954
CT_YO44,VYOjWN1755yjS175617571955
CT_YO36,VYOjWN1756yjS175717581956
CT_YO37,VYOjWN1757yjS175817591957
CT_YO32,VYOjWN1758yjS175917601958
CT_YO49,VYOjWN1759yjS176017611959
CT_YO22,VYOjWN1760yjS176117621960
CT_YO42,VYOjWN1761yjS176217631961
CT_YO48,VYOjWN1762yjS176317641962
CT_YO12,VYOjWN1763yjS176417651963
CT_YO7,VYOjWN1764yjS176517661964
CT_YO18,VYOjWN1765yjS176617671965
CT_YO30,VYOjWN1766yjS176717681966
CT_YO47,VYOjWN1767yjS176817691967
CT_YO19,VYOjWN1768yjS176917701968
CT_YO32,VYOjWN1769yjS177017711969
CT_YO8,VYOjWN1770yjS177117721970
CT_YO29,VYOjWN1771yjS177217731971
CT_YO49,VYOjWN1772yjS177317741972
CT_YO0,VYOjWN1773yjS177417751973
CT_YO47,VYOjWN1774yjS177517761974
CT_YO3,VYOjWN1775yjS177617771975
CT_YO34,VYOjWN1776yjS177717781976
CT_YO30,VYOjWN1777yjS177817791977
CT_YO7,VYOjWN1778yjS177917801978
CT_YO39,VYOjWN1779yjS178017811979
CT_YO30,VYOjWN1780yjS178117821980
CT_YO26,VYOjWN1781yjS178217831981
CT_YO7,VYOjWN1782yjS178317841982
CT_YO1,VYOjWN1783yjS178417851983
CT_YO45,VYOjWN1784yjS178517861984
CT_YO48,VYOjWN1785yjS178617871985
CT_YO45,VYOjWN1786yjS178717881986
CT_YO12,VYOjWN1787yjS178817891987
CT_YO17,VYOjWN1788yjS178917901988
CT_YO9,VYOjWN1789yjS179017911989
CT_YO34,VYOjWN1790yjS179117921990
CT_YO8,VYOjWN1791yjS179217931991
CT_YO3,VYOjWN1792yjS179317941992
CT_YO31,VYOjWN1793yjS179417951993
CT_YO35,VYOjWN1794yjS179517961994
CT_YO37,VYOjWN1795yjS179617971995
CT_YO26,VYOjWN1796yjS179717981996
CT_YO22,VYOjWN1797yjS179817991997
CT_YO42,VYOjWN1798yjS179918001998
CT_YO26,VYOjWN1799yjS180018011999
CT_YO40,VYOjWN1800yjS180118022000
CT_YO23,VYOjWN1801yjS180218032001
CT_YO29,VYOjWN1802yjS180318042002
CT_YO11,VYOjWN1803yjS180418052003
CT_YO37,VYOjWN1804yjS180518062004
CT_YO23,VYOjWN1805yjS180618072005
CT_YO45,VYOjWN1806yjS180718082006
CT_YO7,VYOjWN1807yjS180818092007
CT_YO16,VYOjWN1808yjS180918102008
CT_YO0,VYOjWN1809yjS181018112009
CT_YO49,VYOjWN1810yjS181118122010
CT_YO35,VYOjWN1811yjS181218132011
CT_YO33,VYOjWN1812yjS181318142012
CT_YO8,VYOjWN1813yjS181418152013
CT_YO14,VYOjWN1814yjS181518162014
CT_YO34,VYOjWN1815yjS181618172015
CT_YO3,VYOjWN1816yjS181718182016
CT_YO32,VYOjWN1817yjS181818192017
CT_YO8,VYOjWN1818yjS181918202018
CT_YO46,VYOjWN1819yjS182018212019
CT_YO36,VYOjWN1820yjS182118222020
CT_YO35,VYOjWN1821yjS182218232021
CT_YO20,VYOjWN1822yjS182318242022
CT_YO11,VYOjWN1823yjS182418252023
CT_YO25,VYOjWN1824yjS182518262024
CT_YO10,VYOjWN1825yjS182618272025
CT_YO6,VYOjWN1826yjS182718282026
CT_YO39,VYOjWN1827yjS182818292027
CT_YO7,VYOjWN1828yjS182918302028
CT_YO25,VYOjWN1829yjS183018312029
CT_YO14,VYOjWN1830yjS183118322030
CT_YO34,VYOjWN1831yjS183218332031
CT_YO2,VYOjWN1832yjS183318342032
CT_YO29,VYOjWN1833yjS183418352033
CT_YO45,VYOjWN1834yjS183518362034
CT_YO48,VYOjWN1835yjS183618372035
CT_YO19,VYOjWN1836yjS183718382036
CT_YO45,VYOjWN1837yjS183818392037
CT_YO34,VYOjWN1838yjS183918402038
CT_YO7,VYOjWN1839yjS184018412039
CT_YO8,VYOjWN1840yjS184118422040
CT_YO22,VYOjWN1841yjS184218432041
CT_YO43,VYOjWN1842yjS184318442042
CT_YO48,VYOjWN1843yjS184418452043
CT_YO23,VYOjWN1844yjS184518462044
CT_YO7,VYOjWN1845yjS184618472045
CT_YO2,VYOjWN1846yjS184718482046
CT_YO4,VYOjWN1847yjS184818492047
CT_YO4,VYOjWN1848yjS184918502048
CT_YO24,VYOjWN1849yjS185018512049
CT_YO36,VYOjWN1850yjS185118522050
CT_YO9,VYOjWN1851yjS185218532051
CT_YO26,VYOjWN1852yjS185318542052
CT_YO5,VYOjWN1853yjS185418552053
CT_YO47,VYOjWN1854yjS185518562054
CT_YO30,VYOjWN1855yjS185618572055
CT_YO20,VYOjWN1856yjS185718582056
CT_YO9,VYOjWN1857yjS185818592057
CT_YO1,VYOjWN1858yjS185918602058
CT_YO6,VYOjWN1859yjS186018612059
CT_YO1,VYOjWN1860yjS186118622060
CT_YO11,VYOjWN1861yjS186218632061
CT_YO23,VYOjWN1862yjS186318642062
CT_YO13,VYOjWN1863yjS186418652063
CT_YO48,VYOjWN1864yjS186518662064
CT_YO24,VYOjWN1865yjS186618672065
CT_YO32,VYOjWN1866yjS186718682066
CT_YO44,VYOjWN1867yjS186818692067
CT_YO26,VYOjWN1868yjS186918702068
CT_YO34,VYOjWN1869yjS187018712069
CT_YO1,VYOjWN1870yjS187118722070
CT_YO36,VYOjWN1871yjS187218732071
CT_YO20,VYOjWN1872yjS187318742072
CT_YO35,VYOjWN1873yjS187418752073
CT_YO47,VYOjWN1874yjS187518762074
CT_YO28,VYOjWN1875yjS187618772075
CT_YO26,VYOjWN1876yjS187718782076
CT_YO9,VYOjWN1877yjS187818792077
CT_YO48,VYOjWN1878yjS187918802078
CT_YO45,VYOjWN1879yjS188018812079
CT_YO6,VYOjWN1880yjS188118822080
CT_YO49,VYOjWN1881yjS188218832081
CT_YO11,VYOjWN1882yjS188318842082
CT_YO40,VYOjWN1883yjS188418852083
CT_YO46,VYOjWN1884yjS188518862084
CT_YO35,VYOjWN1885yjS188618872085
CT_YO46,VYOjWN1886yjS188718882086
CT_YO15,VYOjWN1887yjS188818892087
CT_YO14,VYOjWN1888yjS188918902088
CT_YO18,VYOjWN1889yjS189018912089
CT_YO0,VYOjWN1890yjS189118922090
CT_YO18,VYOjWN1891yjS189218932091
CT_YO44,VYOjWN1892yjS189318942092
CT_YO25,VYOjWN1893yjS189418952093
CT_YO3,VYOjWN1894yjS189518962094
CT_YO33,VYOjWN1895yjS189618972095
CT_YO27,VYOjWN1896yjS189718982096
CT_YO0,VYOjWN1897yjS189818992097
CT_YO32,VYOjWN1898yjS189919002098
CT_YO42,VYOjWN1899yjS190019012099
CT_YO13,VYOjWN1900yjS190119022100
CT_YO32,VYOjWN1901yjS190219032101
CT_YO17,VYOjWN1902yjS190319042102
