like_id,user_id,video_id
LYO13688,UC_YO33yjS34,VYOjWN898yjS8999001098
LYO13689,UC_YO51yjS52,VYOjWN898yjS8999001098
LYO13690,UC_YO163yjS164,VYOjWN898yjS8999001098
LYO13691,UC_YO43yjS44,VYOjWN899yjS9009011099
LYO13692,UC_YO138yjS139,VYOjWN899yjS9009011099
LYO13693,UC_YO155yjS156,VYOjWN899yjS9009011099
LYO13694,UC_YO127yjS128,VYOjWN899yjS9009011099
LYO13695,UC_YO165yjS166,VYOjWN899yjS9009011099
LYO13696,UC_YO192yjS193,VYOjWN899yjS9009011099
LYO13697,UC_YO122yjS123,VYOjWN899yjS9009011099
LYO13698,UC_YO119yjS120,VYOjWN899yjS9009011099
LYO13699,UC_YO163yjS164,VYOjWN899yjS9009011099
LYO13700,UC_YO58yjS59,VYOjWN899yjS9009011099
LYO13701,UC_YO15yjS16,VYOjWN899yjS9009011099
LYO13702,UC_YO7yjS8,VYOjWN899yjS9009011099
LYO13703,UC_YO104yjS105,VYOjWN899yjS9009011099
LYO13704,UC_YO130yjS131,VYOjWN899yjS9009011099
LYO13705,UC_YO112yjS113,VYOjWN899yjS9009011099
LYO13706,UC_YO187yjS188,VYOjWN899yjS9009011099
LYO13708,UC_YO13yjS14,VYOjWN899yjS9009011099
LYO13709,UC_YO1yjS2,VYOjWN899yjS9009011099
LYO13710,UC_YO135yjS136,VYOjWN900yjS9019021100
LYO13711,UC_YO111yjS112,VYOjWN900yjS9019021100
LYO13712,UC_YO71yjS72,VYOjWN900yjS9019021100
LYO13713,UC_YO74yjS75,VYOjWN900yjS9019021100
LYO13714,UC_YO38yjS39,VYOjWN900yjS9019021100
LYO13715,UC_YO108yjS109,VYOjWN900yjS9019021100
LYO13716,UC_YO43yjS44,VYOjWN900yjS9019021100
LYO13717,UC_YO149yjS150,VYOjWN900yjS9019021100
LYO13718,UC_YO116yjS117,VYOjWN901yjS9029031101
LYO13719,UC_YO56yjS57,VYOjWN901yjS9029031101
LYO13720,UC_YO198yjS199,VYOjWN901yjS9029031101
LYO13721,UC_YO46yjS47,VYOjWN901yjS9029031101
LYO13722,UC_YO177yjS178,VYOjWN901yjS9029031101
LYO13723,UC_YO109yjS110,VYOjWN901yjS9029031101
LYO13724,UC_YO146yjS147,VYOjWN901yjS9029031101
LYO13725,UC_YO200yjS201,VYOjWN901yjS9029031101
LYO13726,UC_YO73yjS74,VYOjWN901yjS9029031101
LYO13727,UC_YO141yjS142,VYOjWN901yjS9029031101
LYO13728,UC_YO187yjS188,VYOjWN901yjS9029031101
LYO13729,UC_YO199yjS200,VYOjWN901yjS9029031101
LYO13730,UC_YO122yjS123,VYOjWN901yjS9029031101
LYO13731,UC_YO171yjS172,VYOjWN901yjS9029031101
LYO13732,UC_YO190yjS191,VYOjWN901yjS9029031101
LYO13733,UC_YO148yjS149,VYOjWN901yjS9029031101
LYO13734,UC_YO156yjS157,VYOjWN901yjS9029031101
LYO13736,UC_YO41yjS42,VYOjWN901yjS9029031101
LYO13737,UC_YO48yjS49,VYOjWN901yjS9029031101
LYO13738,UC_YO83yjS84,VYOjWN902yjS9039041102
LYO13739,UC_YO92yjS93,VYOjWN903yjS9049051103
LYO13740,UC_YO133yjS134,VYOjWN904yjS9059061104
LYO13741,UC_YO128yjS129,VYOjWN904yjS9059061104
LYO13742,UC_YO113yjS114,VYOjWN904yjS9059061104
LYO13743,UC_YO6yjS7,VYOjWN904yjS9059061104
LYO13744,UC_YO156yjS157,VYOjWN904yjS9059061104
LYO13745,UC_YO125yjS126,VYOjWN904yjS9059061104
LYO13746,UC_YO3yjS4,VYOjWN904yjS9059061104
LYO13747,UC_YO95yjS96,VYOjWN904yjS9059061104
LYO13748,UC_YO129yjS130,VYOjWN904yjS9059061104
LYO13749,UC_YO54yjS55,VYOjWN904yjS9059061104
LYO13750,UC_YO68yjS69,VYOjWN904yjS9059061104
LYO13751,UC_YO1yjS2,VYOjWN904yjS9059061104
LYO13752,UC_YO7yjS8,VYOjWN904yjS9059061104
LYO13753,UC_YO114yjS115,VYOjWN905yjS9069071105
LYO13754,UC_YO25yjS26,VYOjWN905yjS9069071105
LYO13755,UC_YO134yjS135,VYOjWN905yjS9069071105
LYO13756,UC_YO27yjS28,VYOjWN905yjS9069071105
LYO13757,UC_YO113yjS114,VYOjWN905yjS9069071105
LYO13758,UC_YO151yjS152,VYOjWN905yjS9069071105
LYO13759,UC_YO92yjS93,VYOjWN905yjS9069071105
LYO13760,UC_YO82yjS83,VYOjWN905yjS9069071105
LYO13761,UC_YO41yjS42,VYOjWN905yjS9069071105
LYO13762,UC_YO132yjS133,VYOjWN905yjS9069071105
LYO13763,UC_YO168yjS169,VYOjWN905yjS9069071105
LYO13764,UC_YO194yjS195,VYOjWN905yjS9069071105
LYO13765,UC_YO53yjS54,VYOjWN905yjS9069071105
LYO13766,UC_YO179yjS180,VYOjWN905yjS9069071105
LYO13767,UC_YO137yjS138,VYOjWN905yjS9069071105
LYO13768,UC_YO60yjS61,VYOjWN905yjS9069071105
LYO13769,UC_YO121yjS122,VYOjWN906yjS9079081106
LYO13770,UC_YO117yjS118,VYOjWN906yjS9079081106
LYO13771,UC_YO80yjS81,VYOjWN906yjS9079081106
LYO13772,UC_YO150yjS151,VYOjWN906yjS9079081106
LYO13773,UC_YO190yjS191,VYOjWN906yjS9079081106
LYO13774,UC_YO54yjS55,VYOjWN906yjS9079081106
LYO13775,UC_YO148yjS149,VYOjWN906yjS9079081106
LYO13776,UC_YO200yjS201,VYOjWN906yjS9079081106
LYO13777,UC_YO157yjS158,VYOjWN906yjS9079081106
LYO13778,UC_YO75yjS76,VYOjWN906yjS9079081106
LYO13779,UC_YO185yjS186,VYOjWN906yjS9079081106
LYO13780,UC_YO84yjS85,VYOjWN906yjS9079081106
LYO13782,UC_YO175yjS176,VYOjWN906yjS9079081106
LYO13783,UC_YO7yjS8,VYOjWN906yjS9079081106
LYO13784,UC_YO152yjS153,VYOjWN906yjS9079081106
LYO13785,UC_YO86yjS87,VYOjWN906yjS9079081106
LYO13786,UC_YO146yjS147,VYOjWN906yjS9079081106
LYO13787,UC_YO164yjS165,VYOjWN906yjS9079081106
LYO13788,UC_YO151yjS152,VYOjWN906yjS9079081106
LYO13789,UC_YO70yjS71,VYOjWN906yjS9079081106
LYO13790,UC_YO59yjS60,VYOjWN906yjS9079081106
LYO13791,UC_YO72yjS73,VYOjWN906yjS9079081106
LYO13792,UC_YO95yjS96,VYOjWN906yjS9079081106
LYO13793,UC_YO159yjS160,VYOjWN906yjS9079081106
LYO13794,UC_YO45yjS46,VYOjWN906yjS9079081106
LYO13795,UC_YO16yjS17,VYOjWN907yjS9089091107
LYO13796,UC_YO19yjS20,VYOjWN908yjS9099101108
LYO13797,UC_YO61yjS62,VYOjWN908yjS9099101108
LYO13798,UC_YO136yjS137,VYOjWN908yjS9099101108
LYO13799,UC_YO159yjS160,VYOjWN908yjS9099101108
LYO13800,UC_YO15yjS16,VYOjWN908yjS9099101108
LYO13801,UC_YO115yjS116,VYOjWN908yjS9099101108
LYO13802,UC_YO128yjS129,VYOjWN908yjS9099101108
LYO13803,UC_YO14yjS15,VYOjWN908yjS9099101108
LYO13804,UC_YO164yjS165,VYOjWN909yjS9109111109
LYO13805,UC_YO48yjS49,VYOjWN909yjS9109111109
LYO13806,UC_YO189yjS190,VYOjWN909yjS9109111109
LYO13807,UC_YO50yjS51,VYOjWN909yjS9109111109
LYO13808,UC_YO116yjS117,VYOjWN909yjS9109111109
LYO13809,UC_YO28yjS29,VYOjWN909yjS9109111109
LYO13810,UC_YO87yjS88,VYOjWN909yjS9109111109
LYO13811,UC_YO32yjS33,VYOjWN909yjS9109111109
LYO13812,UC_YO119yjS120,VYOjWN909yjS9109111109
LYO13813,UC_YO102yjS103,VYOjWN909yjS9109111109
LYO13814,UC_YO36yjS37,VYOjWN909yjS9109111109
LYO13815,UC_YO61yjS62,VYOjWN910yjS9119121110
LYO13816,UC_YO179yjS180,VYOjWN910yjS9119121110
LYO13817,UC_YO161yjS162,VYOjWN910yjS9119121110
LYO13818,UC_YO172yjS173,VYOjWN910yjS9119121110
LYO13819,UC_YO170yjS171,VYOjWN910yjS9119121110
LYO13820,UC_YO73yjS74,VYOjWN910yjS9119121110
LYO13821,UC_YO134yjS135,VYOjWN910yjS9119121110
LYO13822,UC_YO111yjS112,VYOjWN910yjS9119121110
LYO13823,UC_YO3yjS4,VYOjWN910yjS9119121110
LYO13824,UC_YO51yjS52,VYOjWN910yjS9119121110
LYO13825,UC_YO32yjS33,VYOjWN910yjS9119121110
LYO13826,UC_YO2yjS3,VYOjWN911yjS9129131111
LYO13827,UC_YO182yjS183,VYOjWN911yjS9129131111
LYO13828,UC_YO153yjS154,VYOjWN911yjS9129131111
LYO13829,UC_YO16yjS17,VYOjWN912yjS9139141112
LYO13830,UC_YO144yjS145,VYOjWN912yjS9139141112
LYO13831,UC_YO92yjS93,VYOjWN912yjS9139141112
LYO13832,UC_YO135yjS136,VYOjWN912yjS9139141112
LYO13833,UC_YO29yjS30,VYOjWN912yjS9139141112
LYO13834,UC_YO53yjS54,VYOjWN912yjS9139141112
LYO13835,UC_YO117yjS118,VYOjWN912yjS9139141112
LYO13836,UC_YO8yjS9,VYOjWN912yjS9139141112
LYO13837,UC_YO124yjS125,VYOjWN912yjS9139141112
LYO13838,UC_YO197yjS198,VYOjWN912yjS9139141112
LYO13839,UC_YO89yjS90,VYOjWN913yjS9149151113
LYO13840,UC_YO191yjS192,VYOjWN913yjS9149151113
LYO13841,UC_YO76yjS77,VYOjWN913yjS9149151113
LYO13842,UC_YO159yjS160,VYOjWN913yjS9149151113
LYO13843,UC_YO48yjS49,VYOjWN913yjS9149151113
LYO13844,UC_YO5yjS6,VYOjWN913yjS9149151113
LYO13845,UC_YO178yjS179,VYOjWN913yjS9149151113
LYO13846,UC_YO7yjS8,VYOjWN913yjS9149151113
LYO13847,UC_YO66yjS67,VYOjWN913yjS9149151113
LYO13849,UC_YO79yjS80,VYOjWN913yjS9149151113
LYO13850,UC_YO156yjS157,VYOjWN913yjS9149151113
LYO13851,UC_YO72yjS73,VYOjWN913yjS9149151113
LYO13852,UC_YO10yjS11,VYOjWN913yjS9149151113
LYO13853,UC_YO80yjS81,VYOjWN913yjS9149151113
LYO13855,UC_YO92yjS93,VYOjWN913yjS9149151113
LYO13856,UC_YO47yjS48,VYOjWN913yjS9149151113
LYO13858,UC_YO99yjS100,VYOjWN913yjS9149151113
LYO13859,UC_YO14yjS15,VYOjWN913yjS9149151113
LYO13860,UC_YO174yjS175,VYOjWN913yjS9149151113
LYO13861,UC_YO110yjS111,VYOjWN913yjS9149151113
LYO13862,UC_YO106yjS107,VYOjWN913yjS9149151113
LYO13864,UC_YO60yjS61,VYOjWN914yjS9159161114
LYO13865,UC_YO1yjS2,VYOjWN914yjS9159161114
LYO13866,UC_YO190yjS191,VYOjWN914yjS9159161114
LYO13867,UC_YO189yjS190,VYOjWN914yjS9159161114
LYO13868,UC_YO72yjS73,VYOjWN914yjS9159161114
LYO13869,UC_YO105yjS106,VYOjWN914yjS9159161114
LYO13870,UC_YO94yjS95,VYOjWN914yjS9159161114
LYO13871,UC_YO76yjS77,VYOjWN914yjS9159161114
LYO13872,UC_YO2yjS3,VYOjWN914yjS9159161114
LYO13873,UC_YO67yjS68,VYOjWN914yjS9159161114
LYO13874,UC_YO142yjS143,VYOjWN914yjS9159161114
LYO13875,UC_YO17yjS18,VYOjWN915yjS9169171115
LYO13876,UC_YO137yjS138,VYOjWN915yjS9169171115
LYO13877,UC_YO74yjS75,VYOjWN915yjS9169171115
LYO13878,UC_YO116yjS117,VYOjWN915yjS9169171115
LYO13879,UC_YO91yjS92,VYOjWN915yjS9169171115
LYO13880,UC_YO29yjS30,VYOjWN915yjS9169171115
LYO13881,UC_YO190yjS191,VYOjWN915yjS9169171115
LYO13882,UC_YO96yjS97,VYOjWN915yjS9169171115
LYO13883,UC_YO65yjS66,VYOjWN916yjS9179181116
LYO13884,UC_YO120yjS121,VYOjWN916yjS9179181116
LYO13885,UC_YO159yjS160,VYOjWN916yjS9179181116
LYO13886,UC_YO101yjS102,VYOjWN916yjS9179181116
LYO13887,UC_YO55yjS56,VYOjWN916yjS9179181116
LYO13888,UC_YO96yjS97,VYOjWN916yjS9179181116
LYO13889,UC_YO128yjS129,VYOjWN916yjS9179181116
LYO13890,UC_YO170yjS171,VYOjWN916yjS9179181116
LYO13891,UC_YO21yjS22,VYOjWN916yjS9179181116
LYO13892,UC_YO50yjS51,VYOjWN917yjS9189191117
LYO13893,UC_YO96yjS97,VYOjWN917yjS9189191117
LYO13894,UC_YO43yjS44,VYOjWN917yjS9189191117
LYO13895,UC_YO3yjS4,VYOjWN917yjS9189191117
LYO13896,UC_YO41yjS42,VYOjWN917yjS9189191117
LYO13897,UC_YO101yjS102,VYOjWN918yjS9199201118
LYO13898,UC_YO168yjS169,VYOjWN918yjS9199201118
LYO13899,UC_YO169yjS170,VYOjWN918yjS9199201118
LYO13900,UC_YO98yjS99,VYOjWN918yjS9199201118
LYO13901,UC_YO57yjS58,VYOjWN918yjS9199201118
LYO13902,UC_YO37yjS38,VYOjWN918yjS9199201118
LYO13903,UC_YO32yjS33,VYOjWN918yjS9199201118
LYO13904,UC_YO24yjS25,VYOjWN918yjS9199201118
LYO13905,UC_YO94yjS95,VYOjWN918yjS9199201118
LYO13906,UC_YO55yjS56,VYOjWN918yjS9199201118
LYO13907,UC_YO55yjS56,VYOjWN919yjS9209211119
LYO13908,UC_YO33yjS34,VYOjWN920yjS9219221120
LYO13909,UC_YO89yjS90,VYOjWN920yjS9219221120
LYO13910,UC_YO114yjS115,VYOjWN920yjS9219221120
LYO13911,UC_YO145yjS146,VYOjWN920yjS9219221120
LYO13912,UC_YO26yjS27,VYOjWN920yjS9219221120
LYO13913,UC_YO85yjS86,VYOjWN920yjS9219221120
LYO13914,UC_YO195yjS196,VYOjWN920yjS9219221120
LYO13915,UC_YO172yjS173,VYOjWN920yjS9219221120
LYO13916,UC_YO105yjS106,VYOjWN920yjS9219221120
LYO13917,UC_YO108yjS109,VYOjWN920yjS9219221120
LYO13919,UC_YO45yjS46,VYOjWN922yjS9239241122
LYO13920,UC_YO178yjS179,VYOjWN922yjS9239241122
LYO13921,UC_YO175yjS176,VYOjWN922yjS9239241122
LYO13922,UC_YO125yjS126,VYOjWN922yjS9239241122
LYO13923,UC_YO168yjS169,VYOjWN922yjS9239241122
LYO13924,UC_YO69yjS70,VYOjWN922yjS9239241122
LYO13925,UC_YO113yjS114,VYOjWN922yjS9239241122
LYO13926,UC_YO194yjS195,VYOjWN922yjS9239241122
LYO13927,UC_YO31yjS32,VYOjWN922yjS9239241122
LYO13928,UC_YO11yjS12,VYOjWN922yjS9239241122
LYO13929,UC_YO8yjS9,VYOjWN922yjS9239241122
LYO13930,UC_YO160yjS161,VYOjWN923yjS9249251123
LYO13931,UC_YO69yjS70,VYOjWN923yjS9249251123
LYO13932,UC_YO190yjS191,VYOjWN923yjS9249251123
LYO13933,UC_YO128yjS129,VYOjWN923yjS9249251123
LYO13934,UC_YO155yjS156,VYOjWN923yjS9249251123
LYO13935,UC_YO43yjS44,VYOjWN923yjS9249251123
LYO13936,UC_YO44yjS45,VYOjWN923yjS9249251123
LYO13937,UC_YO187yjS188,VYOjWN923yjS9249251123
LYO13938,UC_YO17yjS18,VYOjWN923yjS9249251123
LYO13939,UC_YO9yjS10,VYOjWN923yjS9249251123
LYO13940,UC_YO101yjS102,VYOjWN923yjS9249251123
LYO13941,UC_YO74yjS75,VYOjWN923yjS9249251123
LYO13942,UC_YO95yjS96,VYOjWN923yjS9249251123
LYO13943,UC_YO14yjS15,VYOjWN923yjS9249251123
LYO13944,UC_YO131yjS132,VYOjWN923yjS9249251123
LYO13945,UC_YO159yjS160,VYOjWN923yjS9249251123
LYO13946,UC_YO15yjS16,VYOjWN923yjS9249251123
LYO13948,UC_YO182yjS183,VYOjWN923yjS9249251123
LYO13949,UC_YO74yjS75,VYOjWN924yjS9259261124
LYO13950,UC_YO22yjS23,VYOjWN924yjS9259261124
LYO13951,UC_YO4yjS5,VYOjWN924yjS9259261124
LYO13952,UC_YO6yjS7,VYOjWN924yjS9259261124
LYO13953,UC_YO24yjS25,VYOjWN924yjS9259261124
LYO13954,UC_YO112yjS113,VYOjWN924yjS9259261124
LYO13955,UC_YO61yjS62,VYOjWN924yjS9259261124
LYO13956,UC_YO12yjS13,VYOjWN924yjS9259261124
LYO13957,UC_YO32yjS33,VYOjWN924yjS9259261124
LYO13958,UC_YO93yjS94,VYOjWN924yjS9259261124
LYO13959,UC_YO116yjS117,VYOjWN924yjS9259261124
LYO13960,UC_YO148yjS149,VYOjWN924yjS9259261124
LYO13961,UC_YO152yjS153,VYOjWN924yjS9259261124
LYO13962,UC_YO151yjS152,VYOjWN924yjS9259261124
LYO13963,UC_YO18yjS19,VYOjWN924yjS9259261124
LYO13964,UC_YO33yjS34,VYOjWN924yjS9259261124
LYO13965,UC_YO113yjS114,VYOjWN924yjS9259261124
LYO13966,UC_YO136yjS137,VYOjWN924yjS9259261124
LYO13967,UC_YO189yjS190,VYOjWN924yjS9259261124
LYO13968,UC_YO137yjS138,VYOjWN924yjS9259261124
LYO13969,UC_YO160yjS161,VYOjWN924yjS9259261124
LYO13973,UC_YO154yjS155,VYOjWN924yjS9259261124
LYO13974,UC_YO13yjS14,VYOjWN924yjS9259261124
LYO13975,UC_YO77yjS78,VYOjWN925yjS9269271125
LYO13976,UC_YO114yjS115,VYOjWN925yjS9269271125
LYO13977,UC_YO9yjS10,VYOjWN925yjS9269271125
LYO13978,UC_YO181yjS182,VYOjWN925yjS9269271125
LYO13979,UC_YO74yjS75,VYOjWN925yjS9269271125
LYO13980,UC_YO69yjS70,VYOjWN925yjS9269271125
LYO13981,UC_YO52yjS53,VYOjWN925yjS9269271125
LYO13982,UC_YO32yjS33,VYOjWN925yjS9269271125
LYO13983,UC_YO101yjS102,VYOjWN926yjS9279281126
LYO13984,UC_YO94yjS95,VYOjWN926yjS9279281126
LYO13985,UC_YO97yjS98,VYOjWN926yjS9279281126
LYO13986,UC_YO36yjS37,VYOjWN926yjS9279281126
LYO13987,UC_YO181yjS182,VYOjWN926yjS9279281126
LYO13988,UC_YO88yjS89,VYOjWN926yjS9279281126
LYO13989,UC_YO135yjS136,VYOjWN926yjS9279281126
LYO13990,UC_YO170yjS171,VYOjWN926yjS9279281126
LYO13991,UC_YO164yjS165,VYOjWN926yjS9279281126
LYO13993,UC_YO80yjS81,VYOjWN926yjS9279281126
LYO13994,UC_YO98yjS99,VYOjWN926yjS9279281126
LYO13995,UC_YO166yjS167,VYOjWN926yjS9279281126
LYO13996,UC_YO134yjS135,VYOjWN926yjS9279281126
LYO13997,UC_YO83yjS84,VYOjWN926yjS9279281126
LYO13998,UC_YO35yjS36,VYOjWN926yjS9279281126
LYO13999,UC_YO43yjS44,VYOjWN926yjS9279281126
LYO14000,UC_YO130yjS131,VYOjWN926yjS9279281126
LYO14001,UC_YO121yjS122,VYOjWN926yjS9279281126
LYO14002,UC_YO111yjS112,VYOjWN926yjS9279281126
LYO14004,UC_YO189yjS190,VYOjWN926yjS9279281126
LYO14005,UC_YO86yjS87,VYOjWN926yjS9279281126
LYO14006,UC_YO84yjS85,VYOjWN927yjS9289291127
LYO14007,UC_YO36yjS37,VYOjWN927yjS9289291127
LYO14008,UC_YO178yjS179,VYOjWN927yjS9289291127
LYO14009,UC_YO54yjS55,VYOjWN927yjS9289291127
LYO14010,UC_YO89yjS90,VYOjWN927yjS9289291127
LYO14011,UC_YO169yjS170,VYOjWN927yjS9289291127
LYO14012,UC_YO86yjS87,VYOjWN927yjS9289291127
LYO14013,UC_YO195yjS196,VYOjWN927yjS9289291127
LYO14014,UC_YO122yjS123,VYOjWN927yjS9289291127
LYO14015,UC_YO13yjS14,VYOjWN927yjS9289291127
LYO14016,UC_YO142yjS143,VYOjWN927yjS9289291127
LYO14017,UC_YO149yjS150,VYOjWN927yjS9289291127
LYO14018,UC_YO39yjS40,VYOjWN927yjS9289291127
LYO14019,UC_YO147yjS148,VYOjWN927yjS9289291127
LYO14020,UC_YO55yjS56,VYOjWN927yjS9289291127
LYO14021,UC_YO124yjS125,VYOjWN927yjS9289291127
LYO14022,UC_YO11yjS12,VYOjWN927yjS9289291127
LYO14023,UC_YO103yjS104,VYOjWN927yjS9289291127
LYO14024,UC_YO119yjS120,VYOjWN927yjS9289291127
LYO14025,UC_YO141yjS142,VYOjWN927yjS9289291127
LYO14026,UC_YO144yjS145,VYOjWN927yjS9289291127
LYO14027,UC_YO25yjS26,VYOjWN927yjS9289291127
LYO14028,UC_YO140yjS141,VYOjWN927yjS9289291127
LYO14029,UC_YO1yjS2,VYOjWN927yjS9289291127
LYO14030,UC_YO100yjS101,VYOjWN928yjS9299301128
LYO14031,UC_YO13yjS14,VYOjWN928yjS9299301128
LYO14032,UC_YO123yjS124,VYOjWN928yjS9299301128
LYO14033,UC_YO5yjS6,VYOjWN928yjS9299301128
LYO14034,UC_YO171yjS172,VYOjWN928yjS9299301128
LYO14035,UC_YO162yjS163,VYOjWN928yjS9299301128
LYO14036,UC_YO83yjS84,VYOjWN928yjS9299301128
LYO14038,UC_YO20yjS21,VYOjWN928yjS9299301128
LYO14039,UC_YO194yjS195,VYOjWN928yjS9299301128
LYO14040,UC_YO104yjS105,VYOjWN929yjS9309311129
LYO14041,UC_YO83yjS84,VYOjWN929yjS9309311129
LYO14042,UC_YO33yjS34,VYOjWN929yjS9309311129
LYO14043,UC_YO75yjS76,VYOjWN929yjS9309311129
LYO14044,UC_YO85yjS86,VYOjWN930yjS9319321130
LYO14045,UC_YO28yjS29,VYOjWN930yjS9319321130
LYO14046,UC_YO39yjS40,VYOjWN930yjS9319321130
LYO14047,UC_YO14yjS15,VYOjWN930yjS9319321130
LYO14048,UC_YO89yjS90,VYOjWN930yjS9319321130
LYO14049,UC_YO187yjS188,VYOjWN930yjS9319321130
LYO14050,UC_YO27yjS28,VYOjWN930yjS9319321130
LYO14051,UC_YO70yjS71,VYOjWN930yjS9319321130
LYO14052,UC_YO165yjS166,VYOjWN930yjS9319321130
LYO14053,UC_YO91yjS92,VYOjWN930yjS9319321130
LYO14054,UC_YO144yjS145,VYOjWN930yjS9319321130
LYO14055,UC_YO43yjS44,VYOjWN930yjS9319321130
LYO14056,UC_YO92yjS93,VYOjWN930yjS9319321130
LYO14057,UC_YO170yjS171,VYOjWN930yjS9319321130
LYO14058,UC_YO86yjS87,VYOjWN930yjS9319321130
LYO14059,UC_YO20yjS21,VYOjWN930yjS9319321130
LYO14060,UC_YO97yjS98,VYOjWN930yjS9319321130
LYO14061,UC_YO169yjS170,VYOjWN930yjS9319321130
LYO14062,UC_YO148yjS149,VYOjWN930yjS9319321130
LYO14063,UC_YO186yjS187,VYOjWN930yjS9319321130
LYO14064,UC_YO142yjS143,VYOjWN930yjS9319321130
LYO14065,UC_YO153yjS154,VYOjWN930yjS9319321130
LYO14066,UC_YO65yjS66,VYOjWN930yjS9319321130
LYO14067,UC_YO158yjS159,VYOjWN930yjS9319321130
LYO14068,UC_YO102yjS103,VYOjWN930yjS9319321130
LYO14069,UC_YO19yjS20,VYOjWN930yjS9319321130
LYO14070,UC_YO156yjS157,VYOjWN930yjS9319321130
LYO14071,UC_YO90yjS91,VYOjWN930yjS9319321130
LYO14072,UC_YO26yjS27,VYOjWN931yjS9329331131
LYO14073,UC_YO10yjS11,VYOjWN931yjS9329331131
LYO14074,UC_YO129yjS130,VYOjWN931yjS9329331131
LYO14075,UC_YO149yjS150,VYOjWN931yjS9329331131
LYO14076,UC_YO160yjS161,VYOjWN931yjS9329331131
LYO14077,UC_YO18yjS19,VYOjWN931yjS9329331131
LYO14078,UC_YO118yjS119,VYOjWN932yjS9339341132
LYO14079,UC_YO68yjS69,VYOjWN932yjS9339341132
LYO14080,UC_YO185yjS186,VYOjWN932yjS9339341132
LYO14081,UC_YO42yjS43,VYOjWN932yjS9339341132
LYO14082,UC_YO158yjS159,VYOjWN932yjS9339341132
LYO14083,UC_YO102yjS103,VYOjWN932yjS9339341132
LYO14084,UC_YO40yjS41,VYOjWN932yjS9339341132
LYO14085,UC_YO82yjS83,VYOjWN932yjS9339341132
LYO14086,UC_YO66yjS67,VYOjWN932yjS9339341132
LYO14087,UC_YO35yjS36,VYOjWN932yjS9339341132
LYO14088,UC_YO175yjS176,VYOjWN932yjS9339341132
LYO14089,UC_YO131yjS132,VYOjWN932yjS9339341132
LYO14090,UC_YO121yjS122,VYOjWN932yjS9339341132
LYO14092,UC_YO127yjS128,VYOjWN932yjS9339341132
LYO14093,UC_YO122yjS123,VYOjWN932yjS9339341132
LYO14094,UC_YO59yjS60,VYOjWN932yjS9339341132
LYO14095,UC_YO193yjS194,VYOjWN932yjS9339341132
LYO14096,UC_YO89yjS90,VYOjWN932yjS9339341132
LYO14098,UC_YO38yjS39,VYOjWN932yjS9339341132
LYO14099,UC_YO157yjS158,VYOjWN932yjS9339341132
LYO14100,UC_YO130yjS131,VYOjWN932yjS9339341132
LYO14101,UC_YO51yjS52,VYOjWN932yjS9339341132
LYO14102,UC_YO99yjS100,VYOjWN932yjS9339341132
LYO14103,UC_YO101yjS102,VYOjWN932yjS9339341132
LYO14105,UC_YO161yjS162,VYOjWN932yjS9339341132
LYO14106,UC_YO142yjS143,VYOjWN932yjS9339341132
LYO14107,UC_YO185yjS186,VYOjWN933yjS9349351133
LYO14108,UC_YO23yjS24,VYOjWN933yjS9349351133
LYO14109,UC_YO191yjS192,VYOjWN933yjS9349351133
LYO14110,UC_YO1yjS2,VYOjWN933yjS9349351133
LYO14111,UC_YO138yjS139,VYOjWN934yjS9359361134
LYO14112,UC_YO163yjS164,VYOjWN934yjS9359361134
LYO14113,UC_YO135yjS136,VYOjWN934yjS9359361134
LYO14114,UC_YO1yjS2,VYOjWN934yjS9359361134
LYO14115,UC_YO10yjS11,VYOjWN935yjS9369371135
LYO14116,UC_YO55yjS56,VYOjWN935yjS9369371135
LYO14117,UC_YO23yjS24,VYOjWN935yjS9369371135
LYO14118,UC_YO28yjS29,VYOjWN935yjS9369371135
LYO14119,UC_YO40yjS41,VYOjWN935yjS9369371135
LYO14120,UC_YO176yjS177,VYOjWN935yjS9369371135
LYO14121,UC_YO78yjS79,VYOjWN935yjS9369371135
LYO14122,UC_YO16yjS17,VYOjWN935yjS9369371135
LYO14123,UC_YO117yjS118,VYOjWN935yjS9369371135
LYO14124,UC_YO119yjS120,VYOjWN935yjS9369371135
LYO14125,UC_YO93yjS94,VYOjWN935yjS9369371135
LYO14126,UC_YO107yjS108,VYOjWN935yjS9369371135
LYO14127,UC_YO45yjS46,VYOjWN935yjS9369371135
LYO14128,UC_YO65yjS66,VYOjWN935yjS9369371135
LYO14130,UC_YO75yjS76,VYOjWN935yjS9369371135
LYO14131,UC_YO190yjS191,VYOjWN935yjS9369371135
LYO14132,UC_YO98yjS99,VYOjWN935yjS9369371135
LYO14133,UC_YO187yjS188,VYOjWN935yjS9369371135
LYO14134,UC_YO57yjS58,VYOjWN935yjS9369371135
LYO14135,UC_YO54yjS55,VYOjWN935yjS9369371135
LYO14136,UC_YO165yjS166,VYOjWN935yjS9369371135
LYO14137,UC_YO11yjS12,VYOjWN935yjS9369371135
LYO14138,UC_YO140yjS141,VYOjWN935yjS9369371135
LYO14139,UC_YO184yjS185,VYOjWN935yjS9369371135
LYO14140,UC_YO59yjS60,VYOjWN935yjS9369371135
LYO14141,UC_YO106yjS107,VYOjWN935yjS9369371135
LYO14142,UC_YO113yjS114,VYOjWN936yjS9379381136
LYO14143,UC_YO59yjS60,VYOjWN936yjS9379381136
